-4.6716,-1.9933,0.7393,0.8712,0.8221,0.7546,1.1186,1.1721,1.1427,0.9876,1.1357,1.1416,1.2001,0.8912,0.2137,0,0.1442,0.2071,0.075653,0.130895,0.082297,0.074166,-0.351499,-0.977153,4.44839,-5028.381376,16.449,25.67,20.845,17.895,26.653,33.024,39.277,37.511,26.236,35.951,266.064,9.35,3.4,"10.43
",11.05,3.68,"10.00
",4.74,5.06,"11.58
",9.99,4.55,"9.78
",14.04,3.7,"12.29
",9.23,3.5,"12.43
",9.91,4.81,"11.87
",10.8,4.87,"9.79
"
-4.6728,-2.4378,0.7456,0.871,0.8118,0.7565,1.1419,1.169,1.1091,0.9935,1.1371,1.1517,1.1844,1.0571,0.2274,0,0.1576,0.2053,0.074063,0.13018,0.080029,0.073985,-0.357847,-0.975613,4.46947,-5794.788387,17.026,25.63,20.267,17.83,26.554,32.287,39.275,37.684,26.209,34.962,272.005,9.36,4.66,"11.63
",13.44,4.11,"10.93
",6.71,4.85,"14.01
",10.05,3.58,"12.03
",16.97,3.65,"13.89
",11.98,4.28,"11.65
",10.92,5.01,"14.66
",12.23,4.1,"12.25
"
-4.6209,-1.8225,0.6663,0.7641,0.8834,0.8794,1.1873,1.1738,1.1943,1.1619,1.1047,1.1821,1.1211,1.1499,0.3027,0.2037,0,0,0.05671,0.075048,0.10904,0.130764,-0.391837,-1.004485,8.08939,-3013.970165,13.943,18.05,23.905,24.92,22.783,33.783,37.856,38.403,27.607,37.483,286.172,8.04,2.97,"7.79
",9.78,2.8,"7.27
",6.1,2.72,"11.07
",8.34,2,"9.58
",14.45,2.65,"8.05
",7.79,2.66,"10.50
",14.22,2.23,"9.93
",10.83,2.28,"8.14
"
-4.7097,-2.3315,0.7441,0.7043,0.8788,0.8832,1.1933,1.1847,1.0979,1.1558,1.0758,1.1742,1.1317,1.1224,0.2559,0.2062,0,0,0.054583,0.076749,0.097147,0.123755,-0.394268,-0.990694,8.07346,-5284.962344,16.316,16.132,24.233,25.639,21.041,30.463,35.384,40.181,27.575,36.328,280.985,11.62,2.05,"11.95
",13.11,2.16,"11.34
",6.1,3.15,"13.99
",9.55,2.71,"11.76
",16.87,2.87,"11.32
",11.65,2.52,"10.47
",18.04,3.21,"12.03
",13.11,2.76,"12.34
"
-4.2294,-1.1621,0.7424,0.8687,0.8011,0.7777,1.1463,1.1484,1.1893,1.0279,1.04,1.1332,1.1531,1.1721,0.263,0.1573,0.1839,0,0.075942,0.128902,0.074324,0.07172,-0.370735,-1.014059,7.01998,-2631.98689,18.388,26.027,20.043,18.191,28.079,35,42.156,43.6,28.739,36.456,274.713,9.89,5.7,"11.68
",9.21,3.98,"11.75
",9.65,4.99,"10.90
",10.18,5.77,"10.41
",13.65,5,"11.36
",8.11,3.91,"12.30
",12.12,5.18,"10.84
",9.37,5.46,"10.98
"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.5718,-2.3544,0.7555,0.8715,0.8212,0.7555,1.1317,1.1755,1.1412,0.9835,1.1384,1.1486,1.1931,1.0143,0.2128,0,0.1482,0.2129,0.07456,0.129575,0.081225,0.071884,-0.36076,-0.987033,4.64821,-5476.588547,17.069,25.708,20.642,17.714,26.642,32.366,40.112,38.48,26.313,34.882,270.478,10.71,3.74,"10.99
",13.04,3.4,"11.70
",5.42,5.78,"14.71
",11.33,3.33,"13.19
",17.78,3.52,"13.55
",12.56,4.16,"13.18
",10.6,5.52,"15.11
",11.72,2.73,"12.02
"
-4.7293,-2.0311,0.6716,0.87,0.6824,0.8765,1.1229,1.1617,1.1962,0.9973,1.0341,1.1222,1.1127,1.1376,0.2926,0,0.2439,0,0.071531,0.132727,0.071786,0.141856,-0.350972,-0.996677,3.08488,-4050.458095,16.25,25.569,15.799,25.757,28.686,34.407,39.413,37.687,27.227,35.81,250.648,9.94,5.42,"13.91
",10.16,3.92,"14.31
",10.63,5.01,"12.25
",10.65,6.45,"11.03
",13.44,4.61,"13.62
",13.44,4.56,"12.55
",12.64,4.92,"12.72
",10.5,5.91,"12.60
"
-4.5639,-1.9727,0.6923,0.7742,0.8772,0,1.1814,1.1607,1.1991,1.1262,1.0981,1.1719,0,0,0.2846,0.2057,0,0,0.057694,0.067098,0.121046,0,-0.415383,-0.987184,6.21045,-2206.330866,15.154,18.641,23.575,0,22.739,32.52,34.643,40.544,11.338,0,293.816,9.78,1.96,"9.22
",9.68,2.02,"7.37
",5.94,3.36,"11.52
",0,0,0,11.34,4.21,"7.83
",7.86,1.93,"12.16
",9.79,3.54,"10.68
",0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.5838,-1.8167,0.7294,0.8654,0.8093,0.7624,1.1173,1.1779,1.2063,0.9989,1.0075,1.1392,1.107,1.2106,0.2724,0,0.1394,0.1968,0.076824,0.133551,0.080906,0.073802,-0.361158,-1.016772,7.80562,-4058.091916,17.907,25.792,20.704,17.584,28.863,34.558,44.817,44.136,28.597,34.877,271.519,9.01,6.07,"12.28
",10.8,5.88,"12.38
",10.07,4.59,"12.34
",10.81,5.84,"11.63
",13.14,4.74,"12.44
",9.42,4.98,"12.58
",12.16,4.28,"12.53
",9.7,6.86,"11.56
"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.1898,-1.0215,0.7868,0.7276,0.8759,0.8755,1.1129,1.2559,1.1831,0.9741,0.9049,1.214,1.1221,1.1145,0.1611,0.2419,0,0,0.071642,0.057238,0.124654,0.123959,-0.456505,-0.990122,15.41632,-1779.857134,18.956,15.682,26.113,23.911,23.941,45.212,112.833,122.988,30.304,47.814,313.138,13.17,2.94,"8.13
",8.85,4.3,"11.18
",9.83,4.51,"10.34
",13.04,2.41,"7.95
",11.57,4.21,"8.19
",7.26,2.08,"10.92
",7.11,2.11,"12.07
",7.97,2.83,"11.80
"
-4.6566,-1.6188,0.6967,0.7859,0.8771,0,1.1471,1.2763,1.2151,1.0395,0.9275,0,0,0,0.2674,0.1902,0,0,0.057682,0.066158,0.129078,0,-0.473783,-0.970693,19.07672,-2643.813888,13.572,19.435,25.786,0,19.732,32.009,110.736,120.025,0,0,330.712,10.82,4.22,"8.26
",9.69,3.94,"7.94
",10.62,3.76,"11.43
",0,0,0,10.02,3.48,"8.65
",7.81,3.41,"8.37
",7.68,2.4,"13.86
",0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.6339,-1.9165,0.7438,0.8814,0.6588,0,1.1534,1.1635,1.189,0.9001,1.0229,0,0,0,0.2297,0,0.3023,0,0.069764,0.141959,0.072451,0,-0.349473,-1.019437,11.515,-2872.319691,16.689,25.084,15.03,0,28.217,33.774,40.01,37.269,0,0,250.689,8.82,2.69,"10.65
",10.1,2.94,"10.42
",6.79,4.04,"9.65
",0,0,0,12.16,3.27,"9.28
",7.8,2.7,"12.25
",11.29,4.51,"10.24
",0,0,0
-4.2778,-1.5346,0.6705,0.7375,0.8858,0.9038,1.1456,1.2024,1.22,1.1045,0.9393,1.2001,1.0477,1.1353,0.2993,0.2299,0,0,0.066847,0.0752,0.113197,0.130961,-0.3507,-0.995062,13.13163,-2859.218312,13.52,16.066,26.35,25.024,24.996,32.898,38.876,121.653,28.833,36.251,251.801,8.14,1.93,"15.14
",9.79,2.04,"10.40
",6.95,3.89,"11.55
",13.46,3.32,"9.88
",11.97,1.87,"14.29
",7.84,2.57,"17.57
",6,4.91,"11.77
",9.62,4.25,"12.80
"
-4.7964,-2.0735,0.7165,0.8051,0.8862,0.8829,1.1294,1.26,1.2219,1.0496,0.9735,1.2102,1.0985,1.1427,0.2384,0.1786,0,0,0.064311,0.068175,0.156488,0.158936,-0.455699,-0.990347,35.56552,-3355.94276,14.401,19.448,25.901,23.979,20.214,32.775,138.328,141.3,28.026,35.395,302.144,19.84,3.1,"13.72
",12.67,4.67,"15.80
",16,4.3,"14.81
",21.61,2.62,"12.60
",9.6,3.09,"18.42
",7.2,3.46,"18.47
",6.53,2.48,"18.74
",9.6,2.29,"20.70
"
-4.6186,-2.0509,0.6636,0.7997,0.9092,0.8891,1.1886,1.2558,1.217,0.9877,0.9398,1.2305,1.1067,1.1681,0.2957,0.186,0,0,0.065927,0.065469,0.118379,0.120413,-0.37973,-1.020703,13.94657,-3741.867143,13.488,20.166,27.982,24.937,17.164,31.589,132.268,133.648,26.847,34.683,281.393,9.64,2.58,"11.01
",10.1,2.52,"10.97
",9.05,2.85,"14.48
",6.32,2.68,"10.66
",11.23,2.38,"11.17
",7.8,2.73,"13.45
",13,3.78,"11.94
",9.63,1.7,"13.17
"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.7727,-2.0734,0.4031,0,0.8488,0.821,1.2855,1.1602,1.1692,1.0032,1.1055,1.1668,1.1153,1.1588,0.5484,0,0,0,0.074131,0,0.088766,0.095391,-0.332674,-0.999238,9.87033,-3205.560397,15.029,0,21.626,20.253,18.901,27.168,34.121,28.591,35.081,133.622,326.093,10.96,3.09,"10.69
",10.18,3.31,"10.20
",4.76,4.67,"10.65
",9.79,3.98,"9.27
",14.47,4.99,"10.00
",13.94,4.5,"9.43
",9.97,5.29,"10.86
",9.24,5.12,"9.20
"
-4.6934,-2.0162,0.7649,0,0.7906,0.7966,1.1153,1.1554,1.1169,0.9792,0.9019,1.0744,1.1864,1.1629,0.2145,0,0.1799,0.1687,0.074648,0.070588,0.083653,0,-0.360765,-1.012014,7.51394,-3244.846298,18.328,0,18.279,19.627,25.426,33.392,36.153,26.663,36.202,127.151,282.393,7.29,2.94,"9.44
",10.85,2.89,"9.22
",4.76,4.93,"10.73
",10.18,2.64,"9.44
",14.24,3.58,"9.13
",12.5,4.07,"9.03
",10.26,5.14,"10.88
",9.41,4,"8.77
"
-4.6604,-2.0136,0.7549,0,0.8025,0.7585,1.1261,1.1532,1.1355,1.0399,1.1297,1.1472,1.1758,1.0365,0.2235,0,0.1641,0.2059,0.074676,0,0.078084,0.074768,-0.354668,-0.988141,6.94049,-3166.298921,17.791,0,19.987,18.206,25.928,33.335,32.445,37.987,27.22,36.298,282.235,8.47,3.19,"9.03
",12.57,2.55,"9.42
",4.73,5.15,"10.43
",11.76,3.81,"10.70
",9.88,3.24,"8.63
",11.24,2.56,"8.92
",9.9,4.89,"10.99
",9.36,4.73,"8.59
"
-4.712,-2.0007,0.7406,0,0.7815,0.7755,1.1326,1.1519,1.1013,1.0607,0.9069,1.1226,1.1716,1.1537,0.2697,0,0.1822,0.1801,0.072861,0.074977,0.079049,0,-0.359519,-0.979472,7.49498,-3244.849533,17.75,0,18.983,18.852,25.414,33.233,33.106,26.066,36.474,127.576,278.109,7.98,3.71,"9.46
",10.68,4.12,"9.19
",4.75,4.73,"10.53
",10.28,2.88,"9.45
",14.7,4.89,"9.43
",12.62,4.12,"9.04
",10.22,5.09,"10.86
",9.44,3.96,"8.76
"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
